9,36.6,7.7,4.2,41.8,0.6,0
23.1,25.1,5.1,1.9,44,0.8,0
15.3,58.2,12.2,7,5.3,1.4,0
7,43.5,16.5,6.8,24.1,0.9,0
7.6,33.1,6.3,4.8,46.8,0.6,0
2.8,41.8,25.2,6,22.8,0.6,0
16.3,48.2,8.9,4.3,20.6,1.6,0
7.4,39,10.3,5.8,36.5,1.1,0
44.6,16.9,6.9,3,25.1,3.5,0
6.3,34.2,8.5,11.3,38.5,0.8,0
17.6,40.5,7.9,4,28,1.6,0
44.7,20.7,6.6,3.3,22.4,2.4,0
19.2,19.3,3.7,3.2,53.9,0.7,0
49.2,15.6,4.1,2.6,25.8,1.7,0
9.1,24.9,8,5.4,51.1,1,0
7,35.6,8.4,5,42.8,0.8,0
9,20.4,6.4,4.4,58,1,0
41.7,16.3,6.9,2,32.3,0.8,0
24.9,56.3,8.3,5.5,4,0.8,0
11.4,56.3,15.4,10.7,4.7,1.1,0
6.5,46.2,20.1,12.1,13.8,0.9,0
4.2,51.1,19.2,7.4,16,0.6,0
17.7,56.4,10.3,5.2,8.1,1.3,0
16.8,48.9,10.5,6.1,16.1,1.3,0
43.5,19.9,5.8,3.6,24.3,3,0
15,33.3,11.5,5.4,32.7,1.2,0
7.5,27.7,6.8,3.5,53.2,0.8,0
45.3,15.1,4.9,5.3,28.2,1.2,0
8.1,36.1,8.6,5.2,40.6,1.5,0
11.8,22.3,7,5.6,52,0.7,0
2.3,24.2,42.5,5.9,23.8,0.5,0
9.7,44.5,8.5,3.8,32.4,0.8,0
14.4,21.3,18.4,3.6,41.4,0.9,0
10.7,30.6,7.7,5.1,44.8,0.6,0
17.4,58.6,10.1,5.4,7.1,1.2,0
11.9,61.3,6.5,2.6,9.6,1.1,0
16.3,39.6,5.3,3.1,34.2,1.6,0
9.7,29.7,8,3.2,47.7,1.2,0
12.3,37.1,6.1,4.6,38.6,0.8,0
10.7,29.3,28.3,4.5,25.9,0,0
11.5,47.3,10.8,5,24.4,1,0
7.6,29.3,7.5,3.7,50.6,0.7,0
25.2,26.1,16.7,2.5,28.5,0.9,0
8.8,53.5,15.8,7.1,13.1,1,0
10.7,47.7,8.6,3.8,27.8,1.3,0
26,57.7,11.5,3.3,0,1,0
26.2,24.3,41.6,5.4,0,2.2,0
44.4,42.4,7.2,4.1,0,1,0
43.8,29.3,16.4,8.7,0,1.9,0
39,31.2,14.8,13.1,0,1.8,0
36.8,39.2,16,6.1,0,2,0
14.1,57.2,21.4,5.9,0,1.5,0
26.9,47.2,19.7,4.2,0,1.7,0
23.9,47.4,26.3,1.3,0,0.5,0
27.7,51.4,16.9,3,0,1,0
28.4,49.5,16.4,4,0,0.7,0
23.9,53.5,18.4,2.4,0,0.9,0
40.3,30.7,19.7,6.4,0,2,0
46.1,30.1,11.7,8.8,0,2.8,0
33.2,48.6,10.2,6.6,0,1.3,0
30,39.5,19.3,7.5,0,3.2,0
46.9,31.2,15.2,4.1,0,2,0
9.3,43.7,41,4.5,0,0.9,0
23.9,59.8,11,4,0,1.3,0
35.4,50.4,9.2,3.9,0,1,0
31.2,55.8,7.3,4.3,0,0.9,0
42,33,11.6,10.6,0,2.2,0
42.1,32.2,18.2,5.4,0,2,0
33.1,53.3,8.5,4.1,0,1,0
50.2,23.2,17.8,5.8,0,1.5,0
41.4,19,34.6,3.2,0,1.8,0
34.5,51.9,7.7,4.4,0,1.1,0
28.7,51.9,11.9,6,0,1.3,0
22.2,61.4,10.8,2.5,0,2.8,0
39.2,36.6,16.5,6.1,0,1.6,0
36,47.6,10.4,3.2,0,1.8,0
19.3,40.4,12.3,25.5,0,1.4,0
46.8,24.5,15.3,8.1,0,2.1,0
49.1,26,14.7,8.4,0,1.9,0
14.4,28.7,46.2,7.6,0,1.9,0
25.2,38.6,28.6,5.6,0,2.1,0
25.4,30.3,36.1,5.9,0,1.4,0
26.7,46.6,17.8,7.3,0,1.4,0
27.6,37.1,13.2,5.9,0,2.5,13.8
48.5,33.1,12.2,4.4,0,1.8,0
36.5,43.1,12.5,6.6,0,1.4,0
34,30,28.5,5.5,0,1.4,0
43.2,45,6.7,3.9,0,1.1,0
19.5,45.8,23.3,8.9,0,2.6,0
23.8,36.7,11.3,26,0,1.9,0
39,39.7,10.1,9.6,0,1.5,0
33.5,40.2,13.3,10.9,0,1.9,0
49,25.4,16,5.9,0,3.1,0
48.1,24.7,14.1,11.2,0,1.8,0
49,26.5,14,8.8,0,1.7,0
24.8,26.9,40.8,5,0,2,0
23.6,42.7,23.4,7.6,0,2.4,0
27.9,43,21.4,5.4,0,1.6,0
38.81,46.4,7.03,4.3,0,1.24,0
34.6,53.9,7.3,2.8,0,0.8,0
48.9,38.4,6.6,4.5,0,1.6,0
36.1,51.7,6.5,4.6,0,1,0
29.5,55.8,9.6,3.1,0,1.6,0
33.6,53.1,8.8,3,0,1.2,0
32.7,53.5,9,3.7,0,1.1,0
37.3,48.4,8.4,4.6,0,1.2,0
25.8,57.5,12.6,2.6,0,0.8,0
33.1,50.4,10.3,4.6,0,1.2,0
33.5,45.9,13.1,6.3,0,1,0
37.8,43.1,10.7,5.8,0,1,0
31,35,26.7,5.3,0,1.3,0
35.5,32.5,18,4.9,0,1.4,0
45.3,32.3,12.1,6.7,0,1.6,0
21.2,39,32.1,5.4,0,2.4,0
27.2,40.5,20.5,6.5,0,5.2,0
39.7,36.2,13.9,8,0,2.1,0
39.1,46.3,7.5,5.7,0,1.2,0
38,48.3,8.4,4.2,0,1.1,0
38.9,25.4,28.5,5.1,0,2,0
12.6,48.7,29,7.4,0,0.9,0
28.2,54.3,11.6,4.7,0,1.2,0
24.5,52.3,16,5.6,0,1.1,0
17.4,51.2,21.2,7.5,0,1.7,0
27.1,45.6,18.7,6.3,0,1.3,0
48.1,19.3,20.2,7.8,0,2.9,0
13.2,47.4,31.5,6.4,0,1.1,0
41.8,30.4,11.7,15.4,0,0,0
46.3,27.1,14.6,9,0,1.6,0
34.9,39.3,17,7.1,0,1.3,0
29.1,51,11.9,6,0,2,0
52.7,19.6,14.9,5.5,0,2.5,0
43.1,43.5,8.8,3.4,0,1,0
46.3,38.2,9.3,4.9,0,1.1,0
31.6,40.2,20.7,6.1,0,1.4,0
21.6,54.3,15.8,6.8,0,1.5,0
49.4,20.8,21.8,4.3,0,2.7,0
32.2,39.1,22.7,4.3,0,1.8,0
37,50.5,8.7,2.5,0,1.2,0
22.3,55.2,11.7,2.9,0,2.5,0
22.4,61.1,11.2,2.9,0,1.5,0
30.3,53.6,12.9,2,0,0.9,0
20.1,62.2,11.5,4.6,0,0.9,0
20.7,57.2,15.5,4.9,0,1.2,0
43.5,31.7,11.2,11.4,0,1.9,0
43.4,30.8,14.1,9.4,0,1.8,0
17.6,55.8,20.1,5.2,0,1.1,0
53.9,25.6,14.3,4,0,2.2,0
20.6,40.9,28.9,6.7,0,1.8,0
54.6,35.4,6.5,3,0,0,0
29.3,35.3,29.1,4.5,0,1.8,0
25.6,42.9,21.1,8.4,0,1.7,0
27,25.7,40.5,3.4,0,3.4,0
10.35614357,52.42363743,20.19157159,15.36755156,0,0.279438795,0
10.5,47.7,33.2,6.5,0,1.1,0
16.3,51.7,21.9,8.5,0,0.9,0
36.3,51.3,7.8,2.6,0,1.7,0
24.5,48.8,15.2,9.7,0,1.7,0
47.4,28.4,9.3,12.7,0,2.2,0
35.5,43.7,14.1,5.4,0,1.2,0
36.2,49,9.3,3.7,0,1.2,0
27.8,33.4,32.3,3.8,0,2.2,0
19.1,36.3,40,2.5,0,1.8,0
38.48773827,48.82616071,8.237549392,3.091908287,0,0.99661261,0
46.3,26.8,14.2,8.6,0,1.6,0
18.9,58.4,17.4,3.7,0,1.5,0
16.2,61.1,19,2.1,0,1.1,0
63.5,12.1,14.1,7.2,0,1.7,0
40.7,35.5,14.2,4.7,0,4.3,0
19.9,23.7,50.3,4.8,0,1.2,0
64.3,13.2,14.1,5.5,0,1.8,0
37.5,12.3,45.6,3.4,0,1.2,0
44.8,27.9,21.2,4,0,1.2,0
70.8,10.7,8.7,5.3,0,2.6,0
65.9,13.1,12.8,6,0,2.2,0
32.6,42.9,17,5.6,0,1.2,0
62.7,12.1,17.9,5.9,0,1.4,0
17.5,33.7,41.2,5.2,0,1.5,0
20.8,47.6,25.9,2.8,0,1,0
38.7,42.1,13.9,4.3,0,0.9,0
29.7,45,17.7,6.3,0,1.1,0
78.3,6.8,11.4,1.7,0,1.8,0
81.1,4.2,9.5,1.9,0,2.8,0
42.3,26.5,28.4,2,0,0.8,0
78.6,4.6,12.3,1.9,0,1.8,0
71.1,5.6,17,2.7,0,3.6,0
67.7,10.3,17.4,2.1,0,2,0
52.5,13.2,28.6,4.1,0,1.1,0
63.1,11.7,19.8,3.3,0,1.3,0
49.4,33.6,12.8,2.9,0,1,0
53.3,17,25.6,2.7,0,1.4,0
52.1,13.1,29.8,3,0,1.4,0
47.7,7.3,40.3,2.7,0,2,0
84.4,4.1,7.7,1.6,0,1.7,0
76.2,6.4,12.2,2.8,0,2.4,0
71.1,10.8,10.5,4.2,0,3.4,0
85.5,4.1,5.1,2.7,0,2.6,0
83.9,5.8,5.6,1.5,0,2.4,0
56.6,27,9.9,4.3,0,1.4,0
55.1,22.6,11.1,8.7,0,1.7,0
59.6,21.7,10.6,3.3,0,2.7,0
70.7,14,9.1,3.5,0,1.9,0
74.3,11,9.5,2.9,0,2.3,0
69.8,15.7,9.6,2.8,0,2,0
68.3,18.4,8.6,2.8,0,1.5,0
75,11.1,8.7,3,0,2.2,0
70,15.3,8.4,3.4,0,1.8,0
52.5,28.3,14.9,1.6,0,1.2,0
41.4,33,20.6,2.6,0,1.5,0
51.4,17.2,25.1,2.5,0,2.3,0
55.9,21.5,17.6,2.3,0,2,0
50.3,33.6,12.1,1.8,0,1.8,0
57.4,23,15.3,2.9,0,1.4,0
37.1,11.6,47.3,2,0,1.7,0
60.9,20.1,14.6,2.5,0,1.9,0
72.4,12.4,11.2,1.9,0,1.8,0
82.1,5.9,5.7,3.7,0,2.6,0
79.9,9.5,5.7,1.7,0,3.3,0
84,4.8,7,1.9,0,2.4,0
83.9,4.5,6.5,1.9,0,2.5,0
65.8,13.6,14.7,3.1,0,1.6,0
79.2,6.6,8.7,2.3,0,2.5,0
80.7,6.1,7.5,2.7,0,3.1,0
80.3,5.6,7.3,3,0,3.9,0
79.8,5.2,8.9,2.4,0,3.6,0
60.7,19.2,15.2,2.4,0,1.9,0
73.4,10.1,12.1,2.2,0,1.8,0
77.5,6.8,10.1,2.5,0,2.4,0
82.1,5.2,7,2.3,0,2.8,0
51.4,21.6,16.9,7.6,0,2,0
19.4,35.5,32.3,9.6,0,2.2,0
30.9,23.8,37.7,5.5,0,1.4,0
52.7,20,15.4,9.1,0,2.2,0
47.9,25,16.8,7.8,0,2.1,0
49.6,20.2,16.7,9.8,0,3.3,0
37.7,35.2,18.9,6.4,0,1.7,0
34,34.7,23,6.9,0,1.2,0
33.1,11.9,41.2,13.5,0,0,0
26,15.8,36.1,20.2,0,1.6,0
33,41.2,16.3,6.3,0,1.8,0
33.8,37.6,21.5,4.8,0,2.2,0
44.7,27.2,13.7,12.1,0,1.6,0
45.6,32.7,12.1,7.5,0,1.8,0
44.8,9.1,34.4,9.1,0,2,0
47,25.6,16.8,7.7,0,2.1,0
42.4,26.7,17.6,10.9,0,2.3,0
25.9,13.5,23.6,34.6,0,1.5,0
21.6,23.4,44.2,8.3,0,1.6,0
48.8,22.6,15.3,10.6,0,2.7,0
26.9,42.9,16.4,12.5,0,1.3,0
36.2,29.7,23.9,8,0,1.3,0
31.2,29.1,30.9,7.2,0,1.5,0
69.8,11.6,9.2,6.3,0,3.2,0
49,28.5,14.5,6.1,0,1.4,0
19.1,17.9,34.1,26.4,0,1.6,0
20.2,16.6,12.7,49.1,0,1.4,0
33.2,11.6,40.9,7.9,0,2.3,0
35.2,17.2,36.4,8.3,0,2.4,0
41.9,37.4,11.6,7.7,0,1.5,0
41.7,35.1,15.1,7.1,0,0,0
25.4,37.4,27.5,6.2,0,1.7,0
21,45,29.2,3.2,0,1.6,0
19.3,42.2,23.7,12.5,0,1.3,0
12.1,18.1,52.6,14.5,0,1.2,0
26.01,31.3033,27.67,7.82333,0,1.05,0
32.6,13.1,37.9,14.1,0,1.8,0
19.9,23.1,49.1,6.1,0,1,0
27.7,43.5,15.1,12.4,0,0.8,0
33.3,41.2,18.6,5.7,0,1.2,0
12.6,22.3,33.2,29.9,0,1.3,0
26.7,34.9,13.9,22.4,0,1.6,0
32.7,33.5,22,10.5,0,1.4,0
25.5,39.7,22.3,10.6,0,1.8,0
26.1,30.9,40.8,2.2,0,0,0
